TCA, EAV , Rate ,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other
16194, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,357SSA,,,,,,,,
16195, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,356SSA,357SSA,,,,,,,
16196, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,356SSA,,,,,,,,
16197, -   , 8.319512 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,,F16LRI,L12VER,,,,,,WTRCLC,,,148SSA,,,,B16CLC,,,,
16198," 781,134 ", 8.498613 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M19ICR,F07COU,L04CME,,,,,,WTRCLC,,,,,,,B09COU,B16CLC,,,
16199," 308,826 ", 8.406697 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H04120,,M19ICR,F07COU,L04CME,,,,,,WTRCLC,,,,,,,B09COU,B16CLC,,,
16200, -   , 8.319512 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,,F16LRI,L12VER,,,,,,,,,356SSA,,,,,,,,
16201, -   , 7.308298 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,M24LFO,,,,S05NSH,,,,,,,,,,,,,,,
16202, -   , 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,358SSA,,,,,,,,
16203," 6,544,655 ", 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,359SSA,,,,,,,,
16204, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,359SSA,,,,,,,,
16205, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,356SSA,359SSA,,,,,,,
16206," 110,066,245 ", 5.779619 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,,,,,,,,,
16207," 10,623 ", 10.105858 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E24076,H07125,,M49VHI,F07COU,L12VER,P15MUN,,,,,WTRCLC,,,,,,,B09COU,B15MUN,B16CLC,,
16208, -   , 8.109975 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M32MET,F16LRI,,,,,,,,,,,,,,,,,,
16209, -   , 7.160292 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E18067,H07125,,M24LFO,,,,,,,,,,,,,,,,,,,
16210, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,360SSA,,,,,,,,
16211, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,361SSA,,,,,,,,
16212, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,359SSA,361SSA,,,,,,,
16213, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,362SSA,,,,,,,,
16214, -   , 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,363SSA,,,,,,,,
16215, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,356SSA,357SSA,360SSA,,,,,,
16216, -   , 7.317347 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E18067,H07125,,M24LFO,,,,S05NSH,,,,,,,,,,,,,,,
16217, 285 , 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,364SSA,,,,,,,,
16218, -   , 7.857118 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,,,,,,364SSA,,,,,,,,
16219, -   , 8.890920 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M03BAN,F08DBA,L12VER,,S05NSH,,,,,,,114SSA,116SSA,121SSA,,,,,,
16220, -   , 9.005759 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M03BAN,F16LRI,L12VER,,S05NSH,,,,,,,114SSA,116SSA,121SSA,,,,,,
16221, -   , 8.301598 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,,F16LRI,L04CME,,,,,,WTRCLC,,,,,,,B16CLC,,,,
16222, -   , 8.319512 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M49VHI,F16LRI,L12VER,,,,,,WTRCLC,,,148SSA,,,,B16CLC,,,,
16223, -   , 8.319512 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M49VHI,F16LRI,L12VER,,,,,,,,,148SSA,,,,,,,,
16224, -   , 6.837413 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E29106,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,366SSA,,,,,,,,
16225, -   , 10.075437 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E24076,H07125,,,F07COU,L12VER,P18VHI,,,,,,,,,,,,B09COU,,,,
16226," 14,160 ", 10.993213 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E24076,H07125,,M33MUN,,L12VER,P18VHI,,,,,WTRCLC,,,,,,,B16CLC,B17MU2,,,
16227, -   , 8.753234 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M49VHI,F16LRI,L12VER,P18VHI,,,,,WTRCLC,,,148SSA,,,,B16CLC,,,,
16228, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,362SSA,367SSA,,,,,,,
16229, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,367SSA,,,,,,,,
16230, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,357SSA,368SSA,,,,,,,
16231, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,356SSA,357SSA,368SSA,,,,,,
16232, -   , 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,365SSA,,,,,,,,
16233, -   , 8.173095 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,365SSA,,,,,,,,
16234, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,360SSA,369SSA,,,,,,,
16235, -   , 8.540459 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,,,,,,356SSA,369SSA,,,,,,,
16236," 3,731 ", 6.478212 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,,F16LRI,,,,,,,,,,,,,,,,,,
16237, -   , 7.151243 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,M24LFO,,,,,,,,,,,,,,,,,,,
16238, -   , 9.449112 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M29LNC,F16LRI,L12VER,P04BGR,,,,,,,,,,,,,,,,
16239," 69,858 ", 8.408365 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,,,L12VER,P04BGR,,,,,,,,,,,,,,,,
16240," 2,317 ", 8.109975 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M32MET,F16LRI,,,,,,,WTRCLC,,,,,,,B16CLC,,,,
16241, -   , 7.939822 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H10128,,,F16LRI,L12VER,,,,,,,,,,,,,,,,,
16242, -   , 7.939822 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H10128,,M49VHI,F16LRI,L12VER,,,,,,WTRCLC,,,,,,,B16CLC,,,,
16243, -   , 8.370611 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,365SSA,370SSA,,,,,,,
16244," 1,946,156 ", 8.753234 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M49VHI,F16LRI,L12VER,P18VHI,,,,,WTRCLC,X40TIF,,,,,,B16CLC,,,,
16245, -   , 6.635267 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,,F16LRI,,,S05NSH,,,,,,,,,,,,,,,
16246, -   , 8.373544 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H10128,,M49VHI,F16LRI,L12VER,P18VHI,,,,,WTRCLC,,,,,,,B16CLC,,,,
16247, -   , 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,371SSA,,,,,,,,
16248," 18,355,185 ", 8.971005 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M29LNC,F16LRI,L12VER,,,,,,,,,265SSA,,,,,,,,
16249, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,287SSA,,,,,,,,
16250, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,288SSA,,,,,,,,
16251, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,289SSA,,,,,,,,
16252, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,290SSA,,,,,,,,
16253, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,291SSA,,,,,,,,
16254, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,292SSA,,,,,,,,
16255, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,293SSA,,,,,,,,
16256, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,294SSA,,,,,,,,
16257, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,295SSA,,,,,,,,
16258, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,296SSA,,,,,,,,
16259, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,297SSA,,,,,,,,
16260, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,298SSA,,,,,,,,
16261, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,299SSA,,,,,,,,
16262, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,300SSA,,,,,,,,
16263, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,301SSA,,,,,,,,
16264, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,302SSA,,,,,,,,
16265, -   , 8.787299 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,303SSA,,,,,,,,
16266, -   , 5.622564 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E18067,H02115,,M24LFO,,,,,,,,,,,235SSA,,,,,,,,
16267," 3,181,895 ", 5.779619 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,235SSA,,,,,,,,
16268, -   , 7.151243 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,M24LFO,,,,,,,,,,,235SSA,,,,,,,,
16269," 112,963 ", 7.308298 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,M24LFO,,,,S05NSH,,,,,,,235SSA,,,,,,,,
16270, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,288SSA,,,,,,,
16271, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,289SSA,,,,,,,
16272, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,290SSA,,,,,,,
16273, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,291SSA,,,,,,,
16274, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,292SSA,,,,,,,
16275, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,293SSA,,,,,,,
16276, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,294SSA,,,,,,,
16277, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,295SSA,,,,,,,
16278, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,296SSA,,,,,,,
16279, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,297SSA,,,,,,,
16280, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,298SSA,,,,,,,
16281, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,299SSA,,,,,,,
16282, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,300SSA,,,,,,,
16283, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,301SSA,,,,,,,
16284, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,302SSA,,,,,,,
16285, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,303SSA,,,,,,,
16286, -   , 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,287SSA,,,,,,,
16287, -   , 9.226922 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,,,228SSA,,,,,,,,
16288, -   , 8.581920 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M29LNC,F16LRI,L12VER,,,,Q02SOU,,,,,,,,,,,,,
16289, -   , 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,360SSA,369SSA,,,,,,,
16290, -   , 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,360SSA,,,,,,,,
16291, -   , 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,356SSA,,,,,,,,
16292, -   , 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,356SSA,357SSA,360SSA,,,,,,
16293, -   , 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,356SSA,357SSA,368SSA,,,,,,
16294, -   , 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,361SSA,,,,,,,,
16295, -   , 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,356SSA,369SSA,,,,,,,
16296," 290,200 ", 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,367SSA,,,,,,,,
16297," 1,820,128 ", 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,362SSA,367SSA,,,,,,,
16298, -   , 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,357SSA,368SSA,,,,,,,
16299, -   , 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,356SSA,359SSA,,,,,,,
16300, -   , 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,359SSA,361SSA,,,,,,,
16301, -   , 10.579468 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M53WHE,F17LGR,L12VER,P04BGR,,,,,,,,,,,,,,,,
16302, -   , 8.099042 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,M24LFO,F16LRI,,,S05NSH,,,,,,,,,,,,,,,
16303, -   , 9.222711 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M07BGR,F16LRI,L12VER,,,,,,,,,147SSA,,,,,,,,
16304, -   , 9.700818 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M07BGR,F16LRI,L12VER,P04BGR,,,,,,,,,,,,,,,,
16305, -   , 8.099042 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,M24LFO,F16LRI,,,S05NSH,,,,,,,237SSA,,,,,,,,
16306, -   , 7.308298 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,M24LFO,,,,S05NSH,,,,,,,237SSA,,,,,,,,
16307," 2,947,226 ", 8.921916 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,,,,,,,,
16309, -   , 9.226922 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,,,226SSA,,,,,,,,
16310," 1,744,243 ", 9.226922 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,X26TIF,,228SSA,,,,,,,,
16311," 2,138,709 ", 9.226922 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,X26TIF,,226SSA,,,,,,,,
16312, -   , 9.333282 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L09ITR,P14LGR,,,,,,X26TIF,,,,,,,,,,
16313," 1,547,412 ", 9.226922 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,X26TIF,,,,,,,,,,
16314, -   , 5.779619 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,237SSA,,,,,,,,
16315," 668,662 ", 9.517277 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M32MET,F16LRI,L04CME,,,,,,,,,282SSA,283SSA,,,,,,,
16316, -   , 8.980798 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F07COU,L12VER,P14LGR,,,,,,,,227SSA,,,,B09COU,,,,
16317, -   , 9.226922 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,,,227SSA,,,,,,,,
16318, -   , 8.954354 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,355SSA,372SSA,,,,,,,
16319, -   , 8.173095 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,355SSA,372SSA,,,,,,,
16320, -   , 8.160690 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,,,,,,355SSA,372SSA,,,,,,,
16321," 1,991,144 ", 8.173095 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,373SSA,,,,,,,,
16322, -   , 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,365SSA,373SSA,,,,,,,
16323, -   , 8.173095 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,365SSA,373SSA,,,,,,,
16324, -   , 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,364SSA,374SSA,,,,,,,
16325," 266,533 ", 8.954354 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,372SSA,,,,,,,,
16326, -   , 8.569515 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M29LNC,F16LRI,L12VER,,,,,,,,,264SSA,,,,,,,,
16327, -   , 8.569515 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M29LNC,F16LRI,L12VER,,,,,,,,,145SSA,264SSA,,,,,,,
16328, -   , 9.259144 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M53WHE,,L12VER,,,,,,,,,,,,,,,,,
16329," 5,821,660 ", 10.054382 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M53WHE,,L12VER,P21WHE,,,,,,,,,,,,,,,,
16330," 42,176 ", 9.737251 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M53WHE,,L12VER,P04BGR,,,,,,,,,,,,,,,,
16331," 5,508,883 ", 8.980798 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F07COU,L12VER,P14LGR,,,,,WTRCLC,,,227SSA,,,,B09COU,B16CLC,,,
16332," 22,250,565 ", 9.226922 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,WTRCLC,,,227SSA,,,,B16CLC,,,,
16333," 6,963,857 ", 8.319512 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,,F16LRI,L12VER,,,,,,WTRCLC,,,,,,,B16CLC,,,,
16334," 11,983,501 ", 8.173095 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,372SSA,,,,,,,,
16335," 201,800 ", 8.160690 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,,,,,,372SSA,,,,,,,,
16336," 4,888,047 ", 8.552864 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,357SSA,,,,,,,,
16337," 2,488,301 ", 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,374SSA,,,,,,,,
16338," 6,597,882 ", 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,375SSA,,,,,,,,
16339, -   , 8.954354 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,X39TIF,,,,,,,,,,
16340," 281,083 ", 8.941949 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,,,,X39TIF,,,,,,,,,,
16341," 7,780,276 ", 8.370611 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,370SSA,,,,,,,,
16342," 2,566,731 ", 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,373SSA,,,,,,,,
16343," 457,418 ", 6.837413 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E29106,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,377SSA,,,,,,,,
16344," 11,351,359 ", 7.869523 ,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,377SSA,,,,,,,,
