TCA, Agg Ext ,Agg Rate,CTY,FOR,TWP,RBT,COL,ESD,HSD,USD,MUN,FIR,LIB,PRK,SAN1,SAN2,MSQ,POR,WTR,TIF,TIF,SSA1,SSA2,SSA3,SSA4,SP1,SP2,SP3,SP4,Other
16282,,9.270223,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,300SSA,,,,,,,
16283,,9.270223,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,301SSA,,,,,,,
16284,,9.270223,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,302SSA,,,,,,,
16285,,9.270223,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,303SSA,,,,,,,
16286,,9.270223,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,287SSA,,,,,,,
16287,,9.691756,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,,,228SSA,,,,,,,,
16288,,9.081295,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M29LNC,F16LRI,L12VER,,,,Q02SOU,,,,,,,,,,,,,
16289,,9.131008,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,360SSA,369SSA,,,,,,,
16290,,9.131008,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,360SSA,,,,,,,,
16291,,9.131008,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,356SSA,,,,,,,,
16292,,9.253516,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,356SSA,357SSA,360SSA,,,,,,
16293,,9.253516,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,356SSA,357SSA,368SSA,,,,,,
16294,,9.131008,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,361SSA,,,,,,,,
16295,,9.131008,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,356SSA,369SSA,,,,,,,
16296,"276,691",9.131008,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,367SSA,,,,,,,,
16297,"1,833,436",9.131008,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,362SSA,367SSA,,,,,,,
16298,,9.253516,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,357SSA,368SSA,,,,,,,
16299,,9.131008,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,356SSA,359SSA,,,,,,,
16300,,9.131008,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,359SSA,361SSA,,,,,,,
16301,,11.50297,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M53WHE,F17LGR,L12VER,P04BGR,,,,,,,,,,,,,,,,
16302,,8.558833,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,M24LFO,F16LRI,,,S05NSH,,,,,,,,,,,,,,,
16303,,9.714512,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M07BGR,F16LRI,L12VER,,,,,,,,,147SSA,,,,,,,,
16304,,10.223801,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M07BGR,F16LRI,L12VER,P04BGR,,,,,,,,,,,,,,,,
16305,,8.558833,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,M24LFO,F16LRI,,,S05NSH,,,,,,,237SSA,,,,,,,,
16306,,7.705485,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H02115,,M24LFO,,,,S05NSH,,,,,,,237SSA,,,,,,,,
16307,"3,470,012",9.270223,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M32MET,F16LRI,L04CME,,,,,,,,,280SSA,,,,,,,,
16309, -   ,9.691756,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,,,226SSA,,,,,,,,
16310,"1,820,102",9.691756,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,X26TIF,,228SSA,,,,,,,,
16311,"2,138,709",9.691756,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,X26TIF,,226SSA,,,,,,,,
16312, -   ,9.907852,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L09ITR,P14LGR,,,,,,X26TIF,,,,,,,,,,
16313,"1,550,591",9.691756,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,X26TIF,,,,,,,,,,
16314,,6.059793,CTYLAK,FORLAK,T16VER,R16VER,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,237SSA,,,,,,,,
16315,"923,542",9.691137,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M32MET,F16LRI,L04CME,,,,,,,,,282SSA,283SSA,,,,,,,
16316,,9.437448,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F07COU,L12VER,P14LGR,,,,,,,,227SSA,,,,B09COU,,,,
16317, -   ,9.691756,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,,,227SSA,,,,,,,,
16318,,9.530454,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,355SSA,372SSA,,,,,,,
16319,,8.779394,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,355SSA,372SSA,,,,,,,
16320,,8.766897,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,,,,,,355SSA,372SSA,,,,,,,
16321,"2,008,742",8.779394,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,373SSA,,,,,,,,
16322,,8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,365SSA,373SSA,,,,,,,
16323,,8.779394,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,365SSA,373SSA,,,,,,,
16324,,8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,364SSA,374SSA,,,,,,,
16325,"268,605",9.530454,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,372SSA,,,,,,,,
16326,,9.068798,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M29LNC,F16LRI,L12VER,,,,,,,,,264SSA,,,,,,,,
16327,,9.068798,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M29LNC,F16LRI,L12VER,,,,,,,,,145SSA,264SSA,,,,,,,
16328, -   ,10.106628,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M53WHE,,L12VER,,,,,,,,,,,,,,,,,
16329,"5,673,381",10.857586,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M53WHE,,L12VER,P21WHE,,,,,,,,,,,,,,,,
16330,"42,490",10.615917,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M53WHE,,L12VER,P04BGR,,,,,,,,,,,,,,,,
16331,"5,558,014",9.437448,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F07COU,L12VER,P14LGR,,,,,WTRCLC,,,227SSA,,,,B09COU,B16CLC,,,
16332,"22,339,583",9.691756,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,WTRCLC,,,227SSA,,,,B16CLC,,,,
16333,"9,013,713",8.817309,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,,F16LRI,L12VER,,,,,,WTRCLC,,,,,,,B16CLC,,,,
16334,"11,846,255",8.779394,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,372SSA,,,,,,,,
16335,"203,350",8.766897,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,L12VER,,,,,,,,,372SSA,,,,,,,,
16336,"4,897,653",9.253516,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,357SSA,,,,,,,,
16337,"2,531,080",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,374SSA,,,,,,,,
16338,"6,437,033",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,375SSA,,,,,,,,
16339,,9.530454,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,X39TIF,,,,,,,,,,
16340,"281,083",9.517957,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,,,,X39TIF,,,,,,,,,,
16341,"7,804,218",9.228097,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,370SSA,,,,,,,,
16342,"2,399,304",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,373SSA,,,,,,,,
16343,"460,923",7.237532,CTYLAK,FORLAK,T16VER,R16VER,C03532,E29106,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,377SSA,,,,,,,,
16344,"11,395,981",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,377SSA,,,,,,,,
16345,"1,904,831",8.811075,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,,,,,Q02SOU,,,,,377SSA,,,,,,,,
16346,"1,601,890",9.131008,CTYLAK,FORLAK,T16VER,R16VER,C03532,E28103,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,,,377SSA,,,,,,,,
16347,,8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,365SSA,377SSA,,,,,,,
16348, -   ,9.691756,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M02AHE,F17LGR,L12VER,,,,,,,,,,,,,,,,,
16349,,10.201045,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M02AHE,F17LGR,L12VER,P04BGR,,,,,,,,,,,,,,,,
16350,"5,343,311",7.237532,CTYLAK,FORLAK,T16VER,R16VER,C03532,E29106,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,379SSA,,,,,,,,
16351,"1,721,996",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,380SSA,,,,,,,,
16352,"1,723,212",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,381SSA,,,,,,,,
16353,"3,619,875",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,382SSA,,,,,,,,
16354,"1,632,453",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,408SSA,,,,,,,,
16355, -   ,9.301237,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M49VHI,F07COU,L04CME,P18VHI,,,,,WTRCLC,X59TIF,,,,,,B09COU,B16CLC,,,
16356,"2,295,627",9.691756,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M31LGR,F17LGR,L12VER,P14LGR,,,,,,X26TIF,,228SSA,411SSA,,,,,,,
16357,"4,780,701",9.530454,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,X63TIF,,,,,,,,,,
16358,,9.530454,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,X63TIF,,,,,,,,,,
16359,"1,698,625",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,414SSA,,,,,,,,
16360,,9.517957,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,,,,X39TIF,X63TIF,,,,,,,,,
16361,,9.530454,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,Q02SOU,,,X39TIF,X63TIF,,,,,,,,,
16362, -   ,9.517957,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M41RIV,F16LRI,L12VER,,,,,,,X63TIF,,,,,,,,,,
16363,,10.656952,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M07BGR,F17LGR,L12VER,P04BGR,,,,,,X67TIF,,,,,,,,,,
16364,"4,239,175",9.769899,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M07BGR,,L12VER,P04BGR,,,,,,X67TIF,,,,,,,,,,
16365,"6,016,499",10.427291,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M07BGR,,L09ITR,P04BGR,,,,,,X67TIF,,,,,,,,,,
16366,"6,807,029",9.985995,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M07BGR,,L09ITR,P04BGR,,,,,,X67TIF,,,,,,,,,,
16367,,10.211195,CTYLAK,FORLAK,T16VER,R16VER,C03532,E26096,H07125,,M07BGR,,L12VER,P04BGR,,,,,,X67TIF,,,,,,,,,,
16368,,10.857586,CTYLAK,FORLAK,T16VER,R16VER,C03532,E27102,H07125,,M53WHE,,L12VER,P21WHE,,,,,,X67TIF,,,,,,,,,,
16369,"2,417,587",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,416SSA,,,,,,,,
16370,,9.301237,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H10128,,M49VHI,F07COU,L04CME,P18VHI,,,,,WTRCLC,X68TIF,,,,,,B09COU,B16CLC,,,
16371,"2,857,966",9.922684,CTYLAK,FORLAK,T16VER,R16VER,C03532,E22073,H04120,,M33MUN,,L04CME,P15MUN,,,,,WTRCLC,,,418SSA,,,,B15MUN,B16CLC,B17MU2,,
16372,"7,465,630",7.237532,CTYLAK,FORLAK,T16VER,R16VER,C03532,E29106,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,421SSA,,,,,,,,
16373,"2,093,216",8.459461,CTYLAK,FORLAK,T16VER,R16VER,C03532,E30109,H01113,,M41RIV,F16LRI,,,,,Q02SOU,,,,,421SSA,,,,,,,,
17001,"27,011,641",7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17002,,8.247805,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,
17003, -   ,6.724745,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,,,,,,,,,,,,,,,,
17004,"1,247,891,759",9.469734,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,B13DEE,,,,
17005,"11,896",8.522214,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17006,"648,617",8.579084,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17007,"13,808,297",7.038444,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17008,"16,534,888",8.925772,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
17009,"5,297,447",8.766053,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17010,"58,075",8.774411,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M17HPA,,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17011,"22,559,800",7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,,,,,,,,
17012,,7.946674,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,,,,,,,,,,,,,,,,,
17013,,9.461376,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P10HPA,,,Q02SOU,,,,,,,,,B13DEE,,,,
17014,,8.566587,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,P05DEE,,,,,,,,,,,,,,,,
17015,"189,867,254",8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,(From ESD 1)
17016,"49,344",8.82882,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17017,"2,603,504",7.296167,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M29LNC,F08DBA,L12VER,,,,,,,,,,,,,,,,,
17018,"88,407,818",8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,(From ESD 7)
17019,"122,534",7.287788,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,,,,,,,,,
17020,"300,599",8.82882,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17021,"57,863,458",8.260373,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17022,,8.988539,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,B01108,,,,
17023,"730,993",7.544124,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M17HPA,,,P10HPA,,,Q02SOU,,,,,,,,,,,,,
17024,"332,984",8.522214,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,115SSA,,,,,,,,
17025,"806,296,337",6.000734,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,S05NSH,,,,,,,,,,,,,,,
17026,"10,580,510",5.841015,CTYLAK,FORLAK,T17WDE,,C03532,E18067,H02115,,M24LFO,,,,,,,,,,,,,,,,,,,
17027,,9.457237,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,,,,,,,,,,B13DEE,,,,
17028,,7.025947,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,,,,,,,,,,,,,,,,,
17029,,6.884464,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S01DMW,S05NSH,,,,,,,,,,,,,,
17030, -   ,8.810824,CTYLAK,FORLAK,T17WDE,,C03532,E31112,H01113,,M08DEE,,,P10HPA,,,Q02SOU,,,,,,,,,B13DEE,,,,
17031, -   ,7.64586,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,P05DEE,,,,,,,,,,,,,,,,
17032,,6.737242,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17033,,6.896961,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S05NSH,,Q02SOU,,,,,,,,,,,,,
17034,"15,467,495",7.959171,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,,,,Q02SOU,,,,,,,,,,,,,
17035,"100,483",7.658357,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17036,"8,188,124",8.880286,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17037,"662,283",6.884464,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S05NSH,,,,,,,,,,,,,,,
17038,"6,115,672",7.703843,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M17HPA,,,P10HPA,S05NSH,,Q02SOU,,,,,,,,,,,,,
17039,"37,887,712",7.460004,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,Q02SOU,,,,,,,,,,,,,
17040,,8.247876,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,,,,,,,,,
17041,,7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S01DMW,S05NSH,,,,,,,,,,,,,,
17042,"53,764",7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,,,,,,,,,
17043, -   ,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,113SSA,,,,,,,,
17044,,7.287788,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,,,114SSA,,,,,,,,
17045,"3,706,205",7.447507,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,,,,,,114SSA,,,,,,,,
17046,"20,899",9.629453,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,
17047, -   ,8.837324,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,,,,,,,,,,,,,B13DEE,,,,
17048,,8.407524,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M08DEE,F08DBA,,P05DEE,S05NSH,,Q02SOU,,,,,,,,,B13DEE,,,,
17049,,7.296167,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M29LNC,F08DBA,L12VER,,,,,,,,,145SSA,,,,,,,,
17050,,7.946674,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,,F08DBA,,,,,,,,,,146SSA,,,,,,,,
17051,,8.260373,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,Q02SOU,,,,,146SSA,,,,,,,,
17052, -   ,8.247876,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,,,,,,,,,146SSA,,,,,,,,
17053,,9.469734,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,Q02SOU,,,X10TIF,,,,,,B13DEE,,,,
17054,,6.884464,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,,F08DBA,,,S05NSH,,,,,,,114SSA,,,,,,,,
17055,,8.867789,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M41RIV,F08DBA,,P05DEE,,,,,,,,,,,,,,,,
17056,,8.837324,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,,,,,,,,,146SSA,,,,B13DEE,,,,
17057,,7.907701,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,,,,,,,,,,,
17058,,9.457237,CTYLAK,FORLAK,T17WDE,,C03532,E30109,H01113,,M08DEE,F08DBA,,P05DEE,,,,,,,,146SSA,,,,B13DEE,,,,
17059,,7.920198,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,,,,,,,,,,,
17060,"10,863,513",7.460004,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,S05NSH,,Q02SOU,,,,,113SSA,,,,,,,,
17061,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,,,114SSA,,,,,,,,
17062,,7.907701,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,,,114SSA,,,,,,,,
17063,,7.300285,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,Q02SOU,,,X08TIF,,,,,,,,,,
17064,,7.287788,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,,,,,,,,,
17065,,7.287788,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,,,,,,,X08TIF,,114SSA,,,,,,,,
17066,,7.907701,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,,,,,,,,,
17067,,7.920198,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,Q02SOU,,,X08TIF,,,,,,,,,,
17068,,7.907701,CTYLAK,FORLAK,T17WDE,,C03532,E29106,H01113,,M03BAN,F08DBA,,P05DEE,,,,,,X08TIF,,114SSA,,,,,,,,
